archivo,inicio_s,fin_s,clase,theta_AF3,alpha_AF3,beta_AF3,alpha_beta_AF3,theta_T7,alpha_T7,beta_T7,alpha_beta_T7,theta_Pz,alpha_Pz,beta_Pz,alpha_beta_Pz,theta_T8,alpha_T8,beta_T8,alpha_beta_T8,theta_AF4,alpha_AF4,beta_AF4,alpha_beta_AF4,theta_prom,alpha_prom,beta_prom,alpha_beta_prom
3 (21).edf,45,55,1,1.648022063011425e-11,1.1954511259284422e-11,1.975953652725745e-12,6.049995779401848,8.001981575201119e-12,3.6383638550425775e-12,1.1276577682790713e-12,3.2264787752006687,7.78457770312887e-12,5.952542269755056e-12,1.399701680976374e-12,4.252722098327987,3.8579445763359284e-12,3.899778928706517e-12,1.1713906689532601e-12,3.329187291709699,1.2803620622004537e-11,1.0729452418842322e-11,2.2374231015614805e-12,4.795450807383869,9.78566902135694e-12,7.234929746326178e-12,1.5824253744991863e-12,4.572051145613059
3 (21).edf,50,60,1,1.3772982189513404e-11,6.5749190646762034e-12,1.5283333284094465e-12,4.302019031096308,7.646763113565872e-12,4.59747663541396e-12,1.4454655592548157e-12,3.1806199780948834,5.769782772375627e-12,7.008952036186597e-12,1.2613702523755285e-12,5.55661751415708,3.4350262106132216e-12,3.816199459550427e-12,1.2833589717835594e-12,2.9736025098627166,9.945205412094689e-12,5.2558239522080984e-12,1.7451748034220588e-12,3.011631810121323,8.113951939632563e-12,5.450674229607058e-12,1.4527405830490817e-12,3.7519941916724875
3 (21).edf,55,65,1,5.951505674797121e-11,8.418965937817482e-12,2.1911421321945523e-12,3.842272855839531,1.7290277520258656e-11,6.709730342865437e-12,2.0080848824104284e-12,3.341357928461337,7.794750019571206e-12,4.4018518256815186e-12,1.4011648855497755e-12,3.1415659006858156,4.744615539237871e-12,3.659430638125429e-12,1.4511867940828079e-12,2.5216813252757686,2.006543930831554e-11,9.317429697039311e-12,2.1447078666707755e-12,4.344381741604153,2.1882027827070895e-11,6.501481688305836e-12,1.839257312181668e-12,3.534840745362587
3 (21).edf,60,70,1,2.8012334077804106e-11,8.779026734396982e-12,1.9420555582573686e-12,4.520481763289262,9.405318907611762e-12,4.57765619615517e-12,1.6073422352698926e-12,2.847966099383014,6.1575707222597045e-12,4.417702564305957e-12,1.2906150665709367e-12,3.4229435861487714,3.5604001306259592e-12,4.961807416542109e-12,1.2366959703754374e-12,4.012148123225305,1.636511017071873e-11,7.937872682706223e-12,1.884690816060771e-12,4.211763868673867,1.2700146801804051e-11,6.134813118821289e-12,1.5922799293068814e-12,3.8528483628452004
3 (21).edf,65,75,1,2.418552230298604e-11,6.84746968082521e-12,2.238032403728969e-12,3.059593627606142,1.6021574042399104e-11,5.825436911393479e-12,1.720404297699685e-12,3.3860860026811976,1.035882649740881e-11,4.843510556046104e-12,1.5235064642739593e-12,3.179186087900403,4.072033315662947e-12,3.1458611861600005e-12,1.6509877179271002e-12,1.9054419072903768,2.926125955259596e-11,6.3629754747819125e-12,2.1822809985630573e-12,2.9157452587323407,1.6779843142210573e-11,5.405050761841342e-12,1.863042376438554e-12,2.901195823668699
3 (21).edf,70,80,1,2.8237197575043943e-11,1.0298155578690901e-11,2.525107049466296e-12,4.07830455380793,1.4114852055383947e-10,1.3950989047629911e-11,4.774903562024127e-12,2.9217321075519176,1.048517184838577e-11,6.405335985047033e-12,1.842433512854374e-12,3.476562893780423,6.332160338113047e-12,4.716869896983255e-12,1.910278275526704e-12,2.469205642660996,2.8795432096921696e-11,1.2504184422298384e-11,2.6926317933875495e-12,4.643852328047833,4.299969648246079e-11,9.575106986129897e-12,2.74907083865181e-12,3.483033922409103
3 (21).edf,75,85,1,3.025857836327469e-11,6.9911625300185045e-12,2.8071199589281406e-12,2.490510784116252,7.913469271414003e-11,1.3796543934742748e-11,4.310058080625288e-12,3.2010111410705613,7.801328114946975e-12,8.671117372335015e-12,2.129840604351388e-12,4.071251789743992,1.5394109785133437e-11,4.845596398542274e-12,3.409592678808553e-12,1.421165768174842,3.9868029574051706e-11,7.168211066375709e-12,2.92157041443894e-12,2.453547253541824,3.4491347710309366e-11,8.29452626040285e-12,3.1156363474304625e-12,2.662225412552892
3 (21).edf,80,90,1,9.564860835364642e-12,6.433492823307112e-12,2.0764151711827357e-12,3.098365352263615,1.8689683286927668e-11,6.797594440258325e-12,3.123288942733985e-12,2.1764218952819716,5.443851399484876e-12,6.419896229417887e-12,1.6218632157136172e-12,3.9583462817443227,6.0088101905550735e-12,3.976723809330472e-12,1.614662380843872e-12,2.462882554588356,1.3805872384588684e-11,5.4743431631869994e-12,1.89479399301898e-12,2.889149524094023,1.070261561938419e-11,5.820410093100159e-12,2.0662047406986377e-12,2.816957089708412
3 (21).edf,85,95,1,1.4253566841953452e-11,5.6971920528818915e-12,1.844268989898501e-12,3.089132921546024,2.2365696942252176e-11,6.016954347056894e-12,2.4492952412568267e-12,2.4566063926084163,6.0927493658661924e-12,6.0177099424421705e-12,1.5858544010504031e-12,3.7946169197224493,4.444222110345974e-12,5.760696161687454e-12,1.3886537570207945e-12,4.148403540164253,1.6788542198321443e-11,4.728521269417471e-12,2.1570487240972164e-12,2.1921253871520614,1.2788955491747846e-11,5.644214754697176e-12,1.8850242226647484e-12,2.9942399078131103
3 (21).edf,90,100,1,2.5177402926373323e-11,5.8359618330798295e-12,1.973995411918863e-12,2.9564211739513935,2.029748128391751e-11,5.9245923620616945e-12,1.6644744794293248e-12,3.559437188903597,5.961066363504415e-12,6.9417804295889236e-12,1.481645654984841e-12,4.685182591555567,3.4782743400830782e-12,4.091510717251108e-12,1.355654753813573e-12,3.0181067161394433,2.0304008519904357e-11,8.456745849760093e-12,1.924580433896499e-12,4.3940724434356815,1.5043646686756537e-11,6.25011823834833e-12,1.6800701468086199e-12,3.720153143736738
3 (21).edf,95,105,1,4.6746369250637384e-11,9.440948082850696e-12,2.222508975464613e-12,4.247878495463477,1.879055381143359e-11,5.08184609797186e-12,2.378912754409672e-12,2.1362053268039762,8.785774360288238e-12,4.321178810566428e-12,1.7111676083236557e-12,2.525280860593001,4.223169513618771e-12,2.8618576258086772e-12,1.2513840317748982e-12,2.286953927124647,3.2147017811521215e-11,8.451422346704051e-12,2.1495506700370083e-12,3.931715806707895,2.213857694949984e-11,6.031450592780343e-12,1.9427048080019697e-12,3.104666528819456
3 (21).edf,100,110,1,5.0864496567889906e-11,9.839086087372559e-12,1.781954192019483e-12,5.521514599778771,1.3627743864656943e-11,5.2782042144676214e-12,1.728420395416287e-12,3.0537733924369572,1.009487430467579e-11,3.724008953914434e-12,1.4248332352769042e-12,2.6136454861615466,4.864048473706041e-12,2.5469118664433e-12,1.2837118251399363e-12,1.9840215043323008,4.937333225112958e-11,8.847390205943404e-12,1.7543536448087918e-12,5.043105323788743,2.5764899092411656e-11,6.047120265628264e-12,1.5946546585322805e-12,3.7921190229325457
3 (21).edf,105,115,1,4.693078658754877e-11,7.359309444829712e-12,1.991315170621581e-12,3.695702997397712,9.434979708924586e-12,3.744120124371033e-12,1.641449578219344e-12,2.2809839388625512,5.756671819742169e-12,6.146103153548506e-12,1.2931712745663784e-12,4.752737146600627,6.6950502244605635e-12,3.738889435596204e-12,1.331332340790313e-12,2.808381739886754,3.311869639111033e-11,5.160848670253079e-12,2.2546088196560214e-12,2.289021769656899,2.038723694635728e-11,5.229854165719707e-12,1.7023754367707275e-12,3.0720921206665963
3 (21).edf,110,120,1,4.960606813613857e-11,6.56089329380741e-12,2.1779548894195877e-12,3.0124100942953183,1.3491173207466785e-11,3.996723655080613e-12,1.3015204583865853e-12,3.070811241826429,6.232723952649456e-12,6.97473930630292e-12,1.7514028137303298e-12,3.9823730164320996,5.083044462194219e-12,3.2275540170993207e-12,1.2012719068494843e-12,2.6867805687423965,3.8004258141270784e-11,7.188340960031825e-12,2.4023555326847003e-12,2.992205301102394,2.2483453579943965e-11,5.589650246464419e-12,1.7669011202141373e-12,3.163533138621242
3 (21).edf,115,125,1,2.680294032333051e-11,6.869680312929328e-12,2.2713570840421262e-12,3.0244827469857745,1.5229182198106343e-11,4.876096077444676e-12,2.542769374432197e-12,1.9176320615130553,7.08453484874193e-12,8.72472880844017e-12,1.499339488795741e-12,5.819048236665742,5.595602062350077e-12,5.2881613527782666e-12,1.6357433743949115e-12,3.2328795797411956,2.7850858661532975e-11,6.0712781520388654e-12,2.329675666211648e-12,2.6060615389916246,1.6512623618812367e-11,6.36598894072626e-12,2.055776997575325e-12,3.096633996894892
3 (21).edf,120,130,1,7.544598773722151e-12,7.752802211074822e-12,1.5886199715179559e-12,4.880211976478475,7.697182556795174e-12,4.361685167550524e-12,1.791577244081823e-12,2.434550439819787,8.282030689187045e-12,4.781920536035273e-12,1.4278993254261909e-12,3.348919948966286,2.960150923623507e-12,3.2399749486819693e-12,1.0821776231220356e-12,2.99394006996262,1.202829728267724e-11,6.421332939219983e-12,1.835113290026365e-12,3.499147967659113,7.702452045201025e-12,5.311543160512514e-12,1.545077490834874e-12,3.437719591424797
3 (21).edf,125,135,1,4.494402627899274e-11,7.05883293327492e-12,1.7048576512324574e-12,4.1404236466147335,9.482668700462953e-12,4.038420034566455e-12,1.3559019703037982e-12,2.9784011846089595,7.1310751449435386e-12,3.432693871060676e-12,1.234607196256725e-12,2.78039353850233,5.6589500510340075e-12,2.5990229058282916e-12,1.3107947995694885e-12,1.9827839618236989,4.4510841683171264e-11,6.582169129680614e-12,1.921263597744738e-12,3.425958383538338,2.23455123717209e-11,4.742227774882192e-12,1.5054850430214413e-12,3.1499667146242465
3 (21).edf,130,140,1,4.127881768739581e-11,5.87875736705553e-12,2.065739973364222e-12,2.8458360891770447,1.581379577887114e-11,5.2070784553538635e-12,1.4039997209615515e-12,3.7087460756671042,8.514962590563385e-12,5.698811902987168e-12,1.6404119613444521e-12,3.4740126488205583,4.862051921606002e-12,2.5749763379343263e-12,1.2506352851594407e-12,2.0589346618395212,3.504201711128772e-11,6.580731815387127e-12,2.1020314505260644e-12,3.1306533561808516,2.1102329017944815e-11,5.188071175743603e-12,1.6925636782711462e-12,3.065214764057156
3 (21).edf,135,145,1,9.322930227904256e-11,2.0972255995686246e-11,4.309287091664497e-12,4.866757667701722,1.4334937964468297e-10,1.53629578060241e-11,4.738841076263022e-12,3.2419229847098174,2.4963223370959398e-11,1.1567634565560272e-11,4.5019819538369105e-12,2.5694537837277442,1.4273491249115576e-11,5.682805489149883e-12,3.883805886266833e-12,1.4632053340369886,7.48172416020573e-11,1.2656620267146306e-11,4.447584267292172e-12,2.8457291658808863,7.012652762917158e-11,1.3248454824713363e-11,4.376300055064687e-12,3.027318661429749
3 (21).edf,140,150,1,1.0708370639868876e-10,1.1923737342149692e-11,3.1047548913902967e-12,3.840476224134489,7.460359609812848e-11,9.26864242742198e-12,3.227989314810089e-12,2.8713361549547995,2.809020894909168e-11,7.1795906488249965e-12,3.3906139225198674e-12,2.117489874367413,1.1423849734745156e-11,3.2420769549945203e-12,2.677720198793287e-12,1.2107601669717247,6.950208018013337e-11,1.0594728739651292e-11,3.0924243910639985e-12,3.426026767304731,5.814068827215749e-11,8.441755222608496e-12,3.098700543715508e-12,2.724288811879311
3 (21).edf,145,155,1,7.686321075512055e-11,9.005501230408963e-12,2.16123342287427e-12,4.166834149007541,6.287047420112479e-11,8.650901960589011e-12,2.0321111068194888e-12,4.257100869907044,2.555135079364463e-11,1.045081857387853e-11,2.4100694899165126e-12,4.336314209031607,9.102080145291392e-12,3.3487706691449293e-12,1.9642734285246655e-12,1.7048393673278661,6.857925349073199e-11,8.209364148244349e-12,2.2113738091295337e-12,3.7123366996355145,4.859327387718267e-11,7.933071316453155e-12,2.1558122514528942e-12,3.6798525989945174
3 (21).edf,150,160,1,6.12989163811988e-11,8.462656209436114e-12,1.774876931340903e-12,4.768024227484131,3.30224665504082e-11,6.012977215352172e-12,1.7691073268857585e-12,3.3988764412259225,1.439078190687329e-11,1.4094578187025701e-11,1.5356175933306272e-12,9.178442763511018,6.44303169202171e-12,3.0625307403257385e-12,1.2759494111797273e-12,2.400197620291356,3.737964975910086e-11,5.8114284273280355e-12,1.9512370605424904e-12,2.9783302833087437,3.050696925792057e-11,7.488834155893551e-12,1.6613576646559012e-12,4.507659196579221
3 (21).edf,155,165,1,2.3551394666419675e-11,7.046364496961037e-12,1.664996624926756e-12,4.232059327610354,2.15389855377095e-11,7.032514595492584e-12,1.6594893248719234e-12,4.237758260985103,9.491331579676503e-12,4.901312175192196e-12,1.437371887635222e-12,3.40991236669856,4.949599589132956e-12,3.451308645209815e-12,1.2842833495499103e-12,2.6873420467682307,2.3515613288265953e-11,6.459268972314694e-12,1.7050546396980937e-12,3.7883061468683534,1.6609384932240917e-11,5.778153777034066e-12,1.5502391653363811e-12,3.727266028516499
3 (21).edf,160,170,1,3.0294575351358876e-11,6.410401856376337e-12,1.6944630185139332e-12,3.783146510921404,2.735976620532273e-11,5.8551278736074405e-12,1.5750304644665685e-12,3.71746960182796,9.77747400717648e-12,9.736038774244683e-12,1.6182344108840849e-12,6.016457633554847,4.0408522096031725e-12,3.587626490097277e-12,1.2359115596089519e-12,2.902818136301289,2.2700538389186517e-11,7.548687223613739e-12,1.8911383721923723e-12,3.991610203997206,1.8834641232529555e-11,6.6275764435878945e-12,1.6029555651331822e-12,4.134597731682749
3 (21).edf,165,175,1,1.2722257153562286e-11,6.047398331116583e-12,1.5617504797624017e-12,3.872192395315678,1.2884585759048803e-11,6.419259964222177e-12,1.3196440231435265e-12,4.864387555767385,6.659259875981032e-12,1.1460410534969906e-11,1.9078691556492905e-12,6.006916407781472,4.746268592123985e-12,3.2052737224012456e-12,1.0164115276921782e-12,3.1535196473804334,1.4232722160268197e-11,5.868006186726143e-12,1.648350949804505e-12,3.559925261924404,1.0249018708196861e-11,6.600069747887211e-12,1.4908052272103803e-12,4.427184468783606
3 (21).edf,170,180,1,2.978919992751041e-11,5.659546293572778e-12,1.6247458225439662e-12,3.483342572754717,1.2666990983004652e-11,4.650762896427252e-12,1.3494699809963879e-12,3.4463626178578184,1.2580587579083275e-11,1.2105064881810294e-11,1.86739952810491e-12,6.482311203160074,7.06100800407043e-12,2.8331789000457793e-12,9.173391673234636e-13,3.088474798598423,2.8295861036156e-11,4.7594651382177974e-12,1.7975463214874032e-12,2.6477566009422864,1.8078729505964955e-11,6.0016036220147806e-12,1.511300164091226e-12,3.9711526304396725
3 (21).edf,175,185,1,2.7219486317261913e-11,8.482108740401017e-12,1.7628310024734048e-12,4.811640326554209,1.2531651362623209e-11,3.671657161796638e-12,1.136496046734049e-12,3.2306818596931213,9.152853997351232e-12,2.3632732931508764e-11,1.6435981667853707e-12,14.37865617587711,4.291517064198082e-12,3.127456043030724e-12,1.1262372597382682e-12,2.7769069225764462,2.0335627628562444e-11,9.18193420475548e-12,1.7381910663373566e-12,5.282465421999474,1.4706227273999377e-11,9.619177816298523e-12,1.48147070841369e-12,6.492992241877277
3 (21).edf,180,190,1,2.581911650647673e-11,7.1076573477168e-12,1.996587201430694e-12,3.5599032902863783,9.184898802274603e-12,3.168936809196918e-12,1.4582344324357867e-12,2.1731326175748236,6.905570776536391e-12,1.0932566109374887e-11,1.7636828146254097e-12,6.198714427966383,4.904147825479992e-12,3.0779262991859633e-12,1.224784478964152e-12,2.513035029468275,2.149167110344548e-11,7.67764083720059e-12,2.209130114449437e-12,3.4754135969551183,1.366108100284264e-11,6.3929454805350306e-12,1.730483808381096e-12,3.69431106467027
3 (21).edf,185,195,1,1.5437171819329407e-11,4.236057312219589e-12,1.8532427428864603e-12,2.2857541617143204,1.547287160357793e-11,8.180453748801914e-12,1.5600158699315068e-12,5.243827262578477,9.47521382103001e-12,3.7069669461802356e-12,1.7058992416889062e-12,2.1730280755094276,5.811636304459553e-12,3.4075436498695627e-12,1.1422068361621057e-12,2.9832982451051913,1.5039344957157215e-11,4.99071815483481e-12,1.908527259314389e-12,2.614957753670049,1.2247247701110823e-11,4.904347962381222e-12,1.6339783899966738e-12,3.001476636659317
3 (21).edf,190,200,1,2.428012370871465e-11,6.252969936823056e-12,1.6791980431176229e-12,3.723783482509129,1.7140099955058287e-11,6.015795089688202e-12,1.5450997090673592e-12,3.893467233463793,8.674075282808249e-12,3.8443883945463754e-12,1.908245019801723e-12,2.014619901874985,4.3062370259897555e-12,2.8272934163352073e-12,1.3496805271695959e-12,2.0947871436393184,1.5183557456527363e-11,4.6468304829231816e-12,1.878708681506237e-12,2.4734172619022705,1.391681868581966e-11,4.717455464063204e-12,1.6721863961325075e-12,2.821130153297446
3 (21).edf,195,205,1,3.656059661180669e-11,5.3392132831280206e-12,1.3660968918277686e-12,3.9083708593937456,1.0704826776593867e-11,3.78739870066584e-12,1.3047766000713707e-12,2.902718136161141,5.902960169931994e-12,6.4644416466417e-12,1.2864447107215902e-12,5.025044288934638,3.966393872491732e-12,2.736446586117101e-12,1.065652781986619e-12,2.567859468274218,2.130988102508092e-11,5.774213720396009e-12,1.4832562226322326e-12,3.892930723829299,1.568893169118104e-11,4.820342787389733e-12,1.3012454414479163e-12,3.7044070502380104
3 (21).edf,200,210,1,1.0804813011782448e-11,4.513018619967836e-12,1.2913886056039067e-12,3.4947022146423246,2.2269918731418187e-11,7.245370791402614e-12,1.2904920941368645e-12,5.614424779757076,5.566948286180405e-12,7.507443219144303e-12,1.0199788620237603e-12,7.360390983249041,3.152150409336439e-12,2.6827980824051575e-12,9.47944512001872e-13,2.8301214347869545,1.0281842179691046e-11,4.711905540904425e-12,1.4173853304053497e-12,3.3243645463417453,1.0415134523681705e-11,5.3321072507648674e-12,1.1934378808343506e-12,4.46785487237686
3 (21).edf,205,215,1,1.2794809118730952e-11,5.267683845131079e-12,1.548409209227406e-12,3.4019972328629082,6.686232939184101e-12,2.9357724689676512e-12,1.065242206410454e-12,2.755967094901658,8.129990949701057e-12,4.487133171810158e-12,1.0611460255012796e-12,4.22857275433931,4.760584892126696e-12,2.9360079275254532e-12,9.661666152120077e-13,3.038821546200082,1.51712388993678e-11,5.444001590108533e-12,1.8148042288342525e-12,2.9997734761757258,9.508571359822121e-12,4.214119800708575e-12,1.29115365703708e-12,3.2638406573382395
3 (21).edf,210,220,1,5.7673410903374825e-12,5.140859131915318e-12,1.6924354605870307e-12,3.0375510627342814,7.58167533772255e-12,2.837850402870106e-12,1.1759926791580762e-12,2.413153120053262,5.8637245380828e-12,5.6844104132695545e-12,1.4052671960883305e-12,4.0450744378667265,3.597094407371014e-12,4.134015370911651e-12,8.932257915265378e-13,4.628186299733407,9.887371806833026e-12,6.324434526480224e-12,1.965218086280605e-12,3.2181845723035876,6.539441436069375e-12,4.824313969089371e-12,1.426427842728116e-12,3.3820946455045524
3 (21).edf,215,225,1,1.2468527709116618e-11,4.066595084783591e-12,1.891475574579021e-12,2.149959079269992,6.794243162235109e-12,3.4667751115961003e-12,1.0777101361568703e-12,3.216797351427602,7.908112541617335e-12,4.638329995180702e-12,1.5157065204611907e-12,3.0601768433175156,3.87063416596601e-12,2.5251770082825936e-12,1.051312682607226e-12,2.4019276567844927,8.550722559427262e-12,4.387068027114536e-12,1.893629059028958e-12,2.3167515338849936,7.918448027672467e-12,3.816789045391504e-12,1.4859667945666532e-12,2.5685560803561427
